id,data_inversa,ano,mes,uf,br,km,obra_duplicada,UPS,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude
81406,26/10/2017,2017,10,MG,381,726,sem obra,1,1,0,0,0,1,0,0,1,-2.148.280.065,-4.520.358.893
81511,27/10/2017,2017,10,MG,381,873.8,sem obra,5,2,0,1,0,1,0,1,1,-2.241.504.514,-4.596.214.337
81514,27/10/2017,2017,10,MG,381,903.2,sem obra,5,3,0,3,0,0,0,3,1,-2.264.532.364,-4.608.587.623
81564,27/10/2017,2017,10,MG,381,929.8,sem obra,1,1,0,0,0,1,0,0,1,-2.277.181.401,-4.623.771.608
81605,27/10/2017,2017,10,MG,381,582,sem obra,1,2,0,0,0,2,0,0,1,-204.953,-446.056
81609,27/10/2017,2017,10,MG,381,809,sem obra,1,1,0,0,0,1,0,0,1,-2.198.849.714,-456.642.437
81614,27/10/2017,2017,10,MG,381,550.3,sem obra,1,1,0,0,0,1,0,0,1,-203.055,-444.473
81624,27/10/2017,2017,10,MG,381,306,Lote 03,5,2,0,1,0,1,0,1,1,-196.466,-42.91
81642,27/10/2017,2017,10,MG,381,737,sem obra,5,3,0,2,0,1,0,2,2,-215.656,-452.439
81649,27/10/2017,2017,10,MG,381,728.5,sem obra,1,1,0,0,0,1,0,0,1,-2.149.308.508,-4.521.041.393
81666,28/10/2017,2017,10,MG,381,509.2,sem obra,1,1,0,0,0,1,0,0,1,-20.049.985,-4.427.820.683
81684,28/10/2017,2017,10,MG,381,508,sem obra,5,2,0,1,0,1,0,1,1,-20.044,-442.707
81690,28/10/2017,2017,10,MG,381,836,sem obra,5,3,0,1,1,1,0,2,1,-221.437,-45.818
81707,28/10/2017,2017,10,MG,381,346,sem obra,1,1,0,0,0,1,0,0,1,-1.983.754.619,-43.094.607
81715,28/10/2017,2017,10,MG,381,557,sem obra,1,1,0,0,0,1,0,0,1,-2.035.021.995,-4.444.557.667
81726,28/10/2017,2017,10,MG,381,441.9,sem obra,5,9,0,0,6,3,0,6,2,-198.094,-4.377.401.815
81740,28/10/2017,2017,10,MG,381,648.8,sem obra,5,1,0,1,0,0,0,1,1,-2.095.683.858,-4.490.111.573
81742,28/10/2017,2017,10,MG,381,549.7,sem obra,1,1,0,0,0,1,0,0,1,-2.029.668.644,-4.443.967.797
81747,28/10/2017,2017,10,MG,381,490.9,sem obra,1,2,0,0,0,2,0,0,2,-1.995.688.155,-4.415.075.898
81753,28/10/2017,2017,10,MG,381,533,sem obra,1,1,0,0,0,1,0,0,1,-201.707,-44.373
81756,28/10/2017,2017,10,MG,381,516.7,sem obra,1,1,0,0,0,1,0,0,1,-2.010.331.694,-4.432.000.801
81759,28/10/2017,2017,10,MG,381,636,sem obra,5,1,0,1,0,0,0,1,1,-2.086.219.241,-4.484.107.804
81764,28/10/2017,2017,10,MG,381,550,sem obra,1,4,0,0,0,4,0,0,1,-20.299,-44.441
81765,28/10/2017,2017,10,MG,381,371.8,sem obra,5,7,0,6,1,0,0,7,2,-1.985.069.922,-4.328.271.485
81766,28/10/2017,2017,10,MG,381,533.1,sem obra,1,1,0,0,0,1,0,0,1,-2.017.140.921,-4.437.341.953
81782,28/10/2017,2017,10,MG,381,362.8,sem obra,13,5,1,3,1,0,0,4,1,-1.985.161.943,-4.321.305.916
81860,28/10/2017,2017,10,MG,381,359,sem obra,5,3,0,2,0,1,0,2,2,-198.402,-431.972
81861,28/10/2017,2017,10,MG,381,586,sem obra,1,1,0,0,0,1,0,0,1,-205.216,-446.271
81877,28/10/2017,2017,10,MG,381,344.2,sem obra,5,2,0,1,0,1,0,1,2,-1.983.957.953,-430.962.194
81949,28/10/2017,2017,10,MG,381,344.2,sem obra,1,3,0,0,0,3,0,0,2,-1.984.221.786,-4.309.957.728
82012,29/10/2017,2017,10,MG,381,160.4,sem obra,1,1,0,0,0,1,0,0,1,-1.890.791.878,-4.200.506.151
82021,29/10/2017,2017,10,MG,381,498.1,sem obra,1,1,0,0,0,1,0,0,1,-1.998.788.948,-4.420.437.969
82036,29/10/2017,2017,10,MG,381,484,sem obra,5,3,0,2,0,0,1,2,2,-1.995.631.076,-4.410.515.533
82046,29/10/2017,2017,10,MG,381,721,sem obra,5,1,0,1,0,0,0,1,1,-2.143.223.963,-4.521.077.853
82057,29/10/2017,2017,10,MG,381,767.4,sem obra,5,1,0,1,0,0,0,1,1,-2.175.112.117,-4.539.260.209
82073,29/10/2017,2017,10,MG,381,490,sem obra,5,1,0,1,0,0,0,1,1,-199.562,-441.426
82079,29/10/2017,2017,10,MG,381,686.6,sem obra,1,1,0,0,0,1,0,0,1,-2.117.593.611,-4.512.418.221
82089,29/10/2017,2017,10,MG,381,350,sem obra,5,4,0,3,0,1,0,3,2,-1.986.106.785,-4.311.792.864
82092,29/10/2017,2017,10,MG,381,709,sem obra,5,2,0,1,0,1,0,1,1,-2.134.874.494,-451.780.985
82101,29/10/2017,2017,10,MG,381,485,sem obra,5,2,0,2,0,0,0,2,1,-199.561.633,-4.410.209.835
82102,29/10/2017,2017,10,MG,381,566,sem obra,1,1,0,0,0,1,0,0,1,-203.979,-445.055
82103,29/10/2017,2017,10,MG,381,611.5,sem obra,1,1,0,0,0,1,0,0,1,-2.071.928.786,-4.476.551.056
82119,29/10/2017,2017,10,MG,381,838,sem obra,5,2,0,1,0,1,0,1,1,-2.215.213.343,-4.582.369.197
82128,29/10/2017,2017,10,MG,381,618,sem obra,5,4,0,3,0,1,0,3,1,-207.373,-447.718
82134,29/10/2017,2017,10,MG,381,316,Lote 03,5,9,0,1,0,8,0,1,2,-196.773,-429.794
82146,29/10/2017,2017,10,MG,381,357,sem obra,5,2,0,1,0,1,0,1,1,-1.984.764,-4.316.433.847
82172,29/10/2017,2017,10,MG,381,616,sem obra,1,1,0,0,0,1,0,0,1,-207.219,-447.681
82178,29/10/2017,2017,10,MG,381,720.9,sem obra,1,1,0,0,0,1,0,0,1,-2.142.613.742,-4.521.198.812
82179,29/10/2017,2017,10,MG,381,688.1,sem obra,1,1,0,0,0,1,0,0,1,-2.118.719.917,-4.511.765.994
82181,29/10/2017,2017,10,MG,381,711,sem obra,5,2,0,1,0,1,0,1,1,-213.666,-45.19
82184,29/10/2017,2017,10,MG,381,726.5,sem obra,1,1,0,0,0,1,0,0,1,-2.147.879.903,-4.520.113.165
82188,29/10/2017,2017,10,MG,381,686.5,sem obra,1,1,0,0,0,1,0,0,1,-2.117.777.136,-4.512.428.265
82190,29/10/2017,2017,10,MG,381,726.4,sem obra,1,1,0,0,0,1,0,0,1,-2.147.905.861,-4.520.112.092
82225,29/10/2017,2017,10,MG,381,630.8,sem obra,1,1,0,0,0,1,0,0,1,-2.083.039.914,-4.481.975.606
82267,26/10/2017,2017,10,MG,381,242,sem obra,5,2,0,0,1,1,0,1,1,-1.944.664.028,-4.251.442.313
82271,30/10/2017,2017,10,MG,381,706.7,sem obra,5,3,0,0,1,2,0,1,2,-2.132.870.605,-4.516.954.595
82301,30/10/2017,2017,10,MG,381,515,sem obra,5,6,0,1,0,5,0,1,4,-200.903,-443.138
82313,30/10/2017,2017,10,MG,381,705.8,sem obra,5,1,0,1,0,0,0,1,1,-2.132.152.018,-4.516.551.711
82364,30/10/2017,2017,10,MG,381,490.6,sem obra,5,1,0,1,0,0,0,1,1,-1.995.691.941,-4.414.811.545
82384,30/10/2017,2017,10,MG,381,753.4,sem obra,5,4,0,2,0,2,0,2,4,-2.166.524.172,-4.531.202.306
82395,30/10/2017,2017,10,MG,381,899,sem obra,5,1,0,1,0,0,0,1,1,-2.261.910.142,-4.607.146.371
82408,30/10/2017,2017,10,MG,381,612.3,sem obra,1,1,0,0,0,1,0,0,1,-2.069.666.963,-4.474.858.046
82444,30/10/2017,2017,10,MG,381,480,sem obra,5,1,0,1,0,0,0,1,1,-199.611,-440.516
82451,30/10/2017,2017,10,MG,381,815.5,sem obra,1,1,0,0,0,1,0,0,1,-2.203.475.289,-456.796.542
82458,30/10/2017,2017,10,MG,381,920.5,sem obra,1,1,0,0,0,1,0,0,1,-222.270.778,-459.393.716
82462,30/10/2017,2017,10,MG,381,630.1,sem obra,5,1,0,1,0,0,0,1,1,-2.082.899.985,-448.133.193
82477,30/10/2017,2017,10,MG,381,722.3,sem obra,1,1,0,0,0,1,0,0,1,-2.144.296.748,-4.520.856.821
82500,30/10/2017,2017,10,MG,381,785,sem obra,1,1,0,0,0,0,1,0,1,-218.331,-455.012
82504,31/10/2017,2017,10,MG,381,484.1,sem obra,5,2,0,1,0,1,0,1,2,-1.995.902.023,-4.408.899.952
82507,31/10/2017,2017,10,MG,381,749.5,sem obra,1,3,0,0,0,3,0,0,3,-2.164.174.083,-4.528.708.067
82514,31/10/2017,2017,10,MG,381,488,sem obra,5,2,0,2,0,0,0,2,1,-199.571,-441.241
82520,31/10/2017,2017,10,MG,381,547.9,sem obra,1,2,0,0,0,1,1,0,1,-20.277,-444.273
82521,31/10/2017,2017,10,MG,381,452,sem obra,5,1,0,1,0,0,0,1,1,-1.982.530.896,-4.383.378.088
82522,31/10/2017,2017,10,MG,381,720.7,sem obra,1,2,0,0,0,2,0,0,2,-214.343.489,-4.520.916.902
82593,31/10/2017,2017,10,MG,381,402.1,Lote7,13,5,1,2,0,2,0,2,2,-197.374.899,-4.351.161.977
82597,31/10/2017,2017,10,MG,381,648.7,sem obra,1,1,0,0,0,1,0,0,1,-2.095.655.882,-4.490.027.646
82678,31/10/2017,2017,10,MG,381,480,sem obra,5,3,0,2,0,1,0,2,2,-1.995.853.037,-4.405.536.354
82699,31/10/2017,2017,10,MG,381,212.2,sem obra,13,3,1,1,0,1,0,1,2,-1.921.770.355,-4.230.712.414
82731,31/10/2017,2017,10,MG,381,906.3,sem obra,1,2,0,0,0,2,0,0,2,-226.662,-46.093
82748,31/10/2017,2017,10,MG,381,878.3,sem obra,1,1,0,0,0,1,0,0,1,-2.244.776.184,-4.599.548.578
82777,01/11/2017,2017,11,MG,381,269,sem obra,13,6,5,1,0,0,0,1,2,-1.952.339.268,-4.265.106.998
82795,01/11/2017,2017,11,MG,381,843.2,sem obra,5,1,0,1,0,0,0,1,1,-2.219.169.659,-4.584.705.678
82816,01/11/2017,2017,11,MG,381,333,sem obra,5,1,0,1,0,0,0,1,1,-197.784,-430.437
82817,01/11/2017,2017,11,MG,381,577.7,sem obra,5,2,0,1,0,1,0,1,2,-2.046.711.779,-4.458.060.712
82838,01/11/2017,2017,11,MG,381,366,sem obra,5,5,0,1,0,4,0,1,3,-19.856,-432.417
82859,28/02/2017,2017,2,MG,381,338,sem obra,5,4,0,0,1,3,0,1,3,-1.979.338.445,-4.305.567.741
82876,01/11/2017,2017,11,MG,381,185.7,sem obra,5,4,0,2,0,2,0,2,2,-1.904.959.294,-4.215.708.643
82885,01/11/2017,2017,11,MG,381,627.8,sem obra,5,2,0,1,0,1,0,1,2,-20.817.564,-44.797.287
82892,01/11/2017,2017,11,MG,381,345,sem obra,1,1,0,0,0,1,0,0,1,-198.431,-431.007
82893,01/11/2017,2017,11,MG,381,363,sem obra,13,4,3,0,0,1,0,0,2,-198.549,-432.225
82899,01/11/2017,2017,11,MG,381,338,sem obra,5,2,0,1,0,1,0,1,2,-198.069,-430.643
82931,01/11/2017,2017,11,MG,381,191,sem obra,1,1,0,0,0,1,0,0,1,-1.906.623.488,-4.217.059.135
82980,01/11/2017,2017,11,MG,381,742.9,sem obra,5,5,0,4,1,0,0,5,1,-2.159.216.663,-4.523.717.208
83021,02/11/2017,2017,11,MG,381,599,sem obra,1,2,0,0,0,2,0,0,2,-205.989,-447.105
83022,02/11/2017,2017,11,MG,381,240.5,sem obra,5,8,0,5,0,2,1,5,2,-1.938.467.622,-4.247.142.792
83037,02/11/2017,2017,11,MG,381,699.9,sem obra,5,1,0,0,1,0,0,1,1,-212.812.946,-4.513.991.811
83079,02/11/2017,2017,11,MG,381,857,sem obra,5,1,0,1,0,0,0,1,1,-223.129,-459.036
83093,02/11/2017,2017,11,MG,381,574,sem obra,1,1,0,0,0,1,0,0,1,-204.396,-445.632
83099,02/11/2017,2017,11,MG,381,504,sem obra,5,2,0,1,1,0,0,2,2,-2.002.758.615,-4.423.326.891
83138,02/11/2017,2017,11,MG,381,455,sem obra,5,3,0,0,1,1,1,1,2,-1.983.687.641,-4.386.134.505
83176,02/11/2017,2017,11,MG,381,397.5,Lote7,5,1,0,0,1,0,0,1,1,-1.976.778.389,-4.345.282.582
83200,03/11/2017,2017,11,MG,381,490.9,sem obra,1,1,0,0,0,1,0,0,1,-1.996.185.316,-4.416.134.834
83328,03/11/2017,2017,11,MG,381,676.8,sem obra,5,2,0,0,1,1,0,1,2,-2.110.152.705,-4.508.716.551
83393,03/11/2017,2017,11,MG,381,481.5,sem obra,5,1,0,1,0,0,0,1,1,-1.995.864.991,-4.406.549.823
83394,03/11/2017,2017,11,MG,381,492,sem obra,5,1,0,1,0,0,0,1,1,-1.996.113.214,-441.598.624
83414,03/11/2017,2017,11,MG,381,297,Lote 03,1,1,0,0,0,0,1,0,1,-1.963.676.724,-4.283.015.192
83419,03/11/2017,2017,11,MG,381,775.7,sem obra,1,1,0,0,0,1,0,0,1,-2.179.159.368,-4.544.761.535
83424,04/11/2017,2017,11,MG,381,943.5,sem obra,5,6,0,3,1,2,0,4,2,-2.283.904.213,-4.632.805.824
83434,04/11/2017,2017,11,MG,381,481,sem obra,5,2,0,1,0,1,0,1,2,-199.584,-440.607
83513,04/11/2017,2017,11,MG,381,687.6,sem obra,5,1,0,1,0,0,0,1,1,-2.118.339.623,-4.511.956.246
83561,04/11/2017,2017,11,MG,381,6.2,sem obra,5,2,0,2,0,0,0,2,1,-1.996.825,-44.198.708
83654,04/11/2017,2017,11,MG,381,490.3,sem obra,5,1,0,1,0,0,0,1,1,-1.995.605.461,-4.414.300.203
83660,05/11/2017,2017,11,MG,381,499,sem obra,5,3,0,2,0,1,0,2,2,-2.000.075.339,-4.421.131.253
83662,05/11/2017,2017,11,MG,381,908.1,sem obra,1,1,0,0,0,1,0,0,1,-22.685.481,-461.027.405
83730,05/11/2017,2017,11,MG,381,516.3,sem obra,1,1,0,0,0,1,0,0,1,-201.012.364,-4.431.946.993
83814,05/11/2017,2017,11,MG,381,946,sem obra,1,1,0,0,0,1,0,0,1,-228.661,-463.491
83815,05/11/2017,2017,11,MG,381,912.9,sem obra,1,1,0,0,0,1,0,0,1,-227.139.451,-4.612.291.753
83834,05/11/2017,2017,11,MG,381,894.8,sem obra,5,2,0,2,0,0,0,2,1,-2.257.708.668,-4.604.342.405
83970,06/11/2017,2017,11,MG,381,386,sem obra,5,2,0,1,0,1,0,1,2,-198.186,-433.934
83971,06/11/2017,2017,11,MG,381,288,sem obra,5,1,0,1,0,0,0,1,1,-1.961.846.628,-4.278.052.568
84027,06/11/2017,2017,11,MG,381,349,sem obra,1,1,0,0,0,1,0,0,1,-1.985.834.683,-4.310.714.297
84028,06/11/2017,2017,11,MG,381,338,sem obra,1,3,0,0,0,3,0,0,1,-197.614.532,-4.304.749.936
84074,03/11/2017,2017,11,MG,381,211.9,sem obra,1,1,0,0,0,1,0,0,1,-1.921.686.584,-4.230.656.058
84075,06/11/2017,2017,11,MG,381,928.6,sem obra,5,3,0,1,0,2,0,1,2,-2.276.894.514,-4.622.955.143
84081,06/11/2017,2017,11,MG,381,335,sem obra,5,2,0,1,0,1,0,1,1,-1.978.156.515,-4.304.341.167
84082,06/11/2017,2017,11,MG,381,345,sem obra,5,6,0,4,1,1,0,5,2,-1.983.186.847,-4.309.609.227
84086,06/11/2017,2017,11,MG,381,521.6,sem obra,1,1,0,0,0,1,0,0,1,-2.012.206.773,-4.430.073.416
84115,06/11/2017,2017,11,MG,381,363,sem obra,5,1,0,1,0,0,0,1,1,-1.984.971.431,-4.320.889.307
84159,06/11/2017,2017,11,MG,381,533.5,sem obra,1,1,0,0,0,1,0,0,1,-201.742.469,-4.437.509.817
84162,06/11/2017,2017,11,MG,381,674.6,sem obra,13,1,1,0,0,0,0,0,1,-2.108.934.611,-4.506.829.119
84187,07/11/2017,2017,11,MG,381,363,sem obra,5,3,0,3,0,0,0,3,1,-1.984.963.615,-4.320.931.971
84199,07/11/2017,2017,11,MG,381,584.5,sem obra,1,1,0,0,0,1,0,0,1,-2.051.444.709,-4.461.539.695
84200,07/11/2017,2017,11,MG,381,602,sem obra,1,1,0,0,0,1,0,0,1,-206.094,-447.348
84212,07/11/2017,2017,11,MG,381,925,sem obra,5,1,0,1,0,0,0,1,1,-2.277.005.807,-4.619.456.101
84216,07/11/2017,2017,11,MG,381,683.4,sem obra,13,1,1,0,0,0,0,0,1,-2.115.373.767,-4.511.377.799
84220,07/11/2017,2017,11,MG,381,449,sem obra,5,3,0,1,0,1,1,1,2,-1.981.817,-4.381.121
84279,07/11/2017,2017,11,MG,381,488.3,sem obra,5,2,0,1,0,1,0,1,2,-1.995.677.018,-4.412.688.848
84310,14/10/2017,2017,10,MG,381,359,sem obra,5,2,0,1,0,1,0,1,2,-1.983.844.439,-4.318.435.103
84345,07/11/2017,2017,11,MG,381,481,sem obra,5,2,0,1,1,0,0,2,2,-199.584,-440.607
84346,30/10/2017,2017,10,MG,381,302,Lote 03,5,1,0,1,0,0,0,1,1,-196.278.747,-4.287.257.373
84356,07/11/2017,2017,11,MG,381,781,sem obra,1,1,0,0,0,1,0,0,1,-218.258,-45.496
84395,07/11/2017,2017,11,MG,381,290,Lote 03,5,2,0,0,1,1,0,1,2,-1.961.809.235,-4.279.745.042
84402,07/11/2017,2017,11,MG,381,639.9,sem obra,13,3,1,0,0,2,0,0,2,-2.089.868.864,-4.485.460.281
84422,08/11/2017,2017,11,MG,381,300,Lote 03,1,2,0,0,0,2,0,0,1,-196.192.259,-428.463.194
84430,07/11/2017,2017,11,MG,381,615.6,sem obra,1,2,0,0,0,2,0,0,2,-2.071.668.098,-4.476.559.639
84439,08/11/2017,2017,11,MG,381,517,sem obra,5,1,0,1,0,0,0,1,1,-201.053,-443.213
84451,08/11/2017,2017,11,MG,381,488,sem obra,5,2,0,0,1,1,0,1,2,-1.995.746.141,-4.412.278.891
84462,08/11/2017,2017,11,MG,381,437,sem obra,5,3,0,0,1,2,0,1,3,-1.978.814.238,-4.373.073.041
84536,08/11/2017,2017,11,MG,381,260,sem obra,5,2,0,1,1,0,0,2,1,-19.519.085,-4.262.925
84567,08/11/2017,2017,11,MG,381,154,sem obra,5,5,0,1,1,3,0,2,2,-1.884.931.493,-4.198.386.669
84586,08/11/2017,2017,11,MG,381,493.2,sem obra,5,2,0,1,0,0,1,1,2,-1.996.456.076,-4.417.188.406
84613,08/11/2017,2017,11,MG,381,940,sem obra,5,2,0,1,0,1,0,1,1,-228.281,-463.141
84644,09/11/2017,2017,11,MG,381,489.9,sem obra,5,2,0,1,0,1,0,1,2,-199.563.269,-4.414.118.886
84649,09/11/2017,2017,11,MG,381,525.5,sem obra,1,1,0,0,0,1,0,0,1,-20.144,-44.321
84653,09/11/2017,2017,11,MG,381,2.3,sem obra,1,1,0,0,0,1,0,0,1,-1.997.947.944,-4.416.079.044
84661,09/11/2017,2017,11,MG,381,521.2,sem obra,1,1,0,0,0,1,0,0,1,-2.011.995.862,-4.430.225.995
84663,09/11/2017,2017,11,MG,381,550,sem obra,5,1,0,1,0,0,0,1,1,-20.299,-44.441
84677,09/11/2017,2017,11,MG,381,346,sem obra,5,1,0,0,1,0,0,1,1,-198.486,-431.091
84683,09/11/2017,2017,11,MG,381,532.1,sem obra,1,1,0,0,0,1,0,0,1,-2.016.427.498,-4.436.656.952
84690,09/11/2017,2017,11,MG,381,584.2,sem obra,1,1,0,0,0,1,0,0,1,-205.114,-446.122
84698,09/11/2017,2017,11,MG,381,934.4,sem obra,5,2,0,1,0,1,0,1,1,-2.280.508.853,-4.625.988.093
84743,09/11/2017,2017,11,MG,381,636.9,sem obra,5,2,0,1,0,1,0,1,1,-20.874.447,-44.843.879
84787,09/11/2017,2017,11,MG,381,382,sem obra,5,1,0,1,0,0,0,1,1,-198.349,-433.627
84846,09/11/2017,2017,11,MG,381,939,sem obra,5,2,0,1,0,1,0,1,1,-228.231,-463.069
84888,09/11/2017,2017,11,MG,381,316,Lote 03,5,2,0,2,0,0,0,2,1,-1.967.536.319,-4.297.545.791
84990,10/11/2017,2017,11,MG,381,638.7,sem obra,1,1,0,0,0,1,0,0,1,-2.088.697.128,-4.485.177.577
85006,10/11/2017,2017,11,MG,381,513,sem obra,1,1,0,0,0,1,0,0,1,-2.008.026.224,-4.430.636.787
85007,10/11/2017,2017,11,MG,381,686.5,sem obra,1,1,0,0,0,1,0,0,1,-2.117.519.691,-4.512.460.175
85040,10/11/2017,2017,11,MG,381,888.8,sem obra,5,1,0,1,0,0,0,1,1,-2.253.265.551,-4.602.845.994
85076,10/11/2017,2017,11,MG,381,654,sem obra,1,1,0,0,0,1,0,0,1,-2.097.503.954,-4.493.834.674
85078,10/11/2017,2017,11,MG,381,671.3,sem obra,5,1,0,1,0,0,0,1,1,-210.657.992,-4.505.265.713
85080,10/11/2017,2017,11,MG,381,615,sem obra,1,1,0,0,0,1,0,0,1,-2.071.871.409,-4.476.602.481
85083,10/11/2017,2017,11,MG,381,755,sem obra,1,1,0,0,0,1,0,0,1,-2.166.825.679,-4.532.389.015
85090,10/11/2017,2017,11,MG,381,606.9,sem obra,5,4,0,2,0,2,0,2,4,-2.065.141.403,-4.473.584.095
85094,10/11/2017,2017,11,MG,381,937.5,sem obra,5,1,0,1,0,0,0,1,1,-2.281.210.541,-4.628.836.155
85102,10/11/2017,2017,11,MG,381,359.6,sem obra,5,2,0,1,0,1,0,1,2,-1.983.847.971,-4.318.447.977
85171,11/11/2017,2017,11,MG,381,443,sem obra,1,1,0,0,0,1,0,0,1,-1.980.961,-437.671
85172,11/11/2017,2017,11,MG,381,940.5,sem obra,1,2,0,0,0,2,0,0,1,-2.282.440.757,-46.309.551
85185,11/11/2017,2017,11,MG,381,927.7,sem obra,5,1,0,1,0,0,0,1,1,-2.276.598.716,-4.622.355.846
85216,11/11/2017,2017,11,MG,381,835,sem obra,1,1,0,0,0,1,0,0,1,-2.213.372.909,-4.580.812.812
85218,11/11/2017,2017,11,MG,381,502,sem obra,5,2,0,1,0,1,0,1,1,-200.172,-442.242
85219,11/11/2017,2017,11,MG,381,673.6,sem obra,1,1,0,0,0,1,0,0,1,-210.818.773,-4.506.214.142
85224,11/11/2017,2017,11,MG,381,501,sem obra,5,2,0,2,0,0,0,2,2,-200.102,-442.184
85229,11/11/2017,2017,11,MG,381,363.4,sem obra,5,3,0,2,0,1,0,2,1,-1.984.973.707,-4.320.915.341
85239,11/11/2017,2017,11,MG,381,637,sem obra,1,1,0,0,0,1,0,0,1,-20.875,-448.443
85244,11/11/2017,2017,11,MG,381,582,sem obra,5,2,0,1,0,0,1,1,1,-2.050.977.664,-4.461.201.218
85250,11/11/2017,2017,11,MG,381,487,sem obra,5,1,0,1,0,0,0,1,1,-199.553,-441.155
85258,11/11/2017,2017,11,MG,381,453.1,sem obra,5,1,0,1,0,0,0,1,1,-19.836.759,-43.861.413
85260,11/11/2017,2017,11,MG,381,924.7,sem obra,5,1,0,1,0,0,0,1,1,-2.277.174.971,-4.619.270.325
85261,11/11/2017,2017,11,MG,381,442,sem obra,5,5,0,3,1,1,0,4,2,-1.980.078.625,-4.375.138.342
85275,11/11/2017,2017,11,MG,381,540,sem obra,5,5,0,3,0,2,0,3,3,-202.286,-443.966
85279,11/11/2017,2017,11,MG,381,636,sem obra,1,1,0,0,0,1,0,0,1,-2.086.655.342,-4.484.148.574
85290,11/11/2017,2017,11,MG,381,912.9,sem obra,1,1,0,0,0,1,0,0,1,-227.206,-461.292
85314,11/11/2017,2017,11,MG,381,532.1,sem obra,1,1,0,0,0,1,0,0,1,-201.642,-443.666
85315,11/11/2017,2017,11,MG,381,793.9,sem obra,5,1,0,1,0,0,0,1,1,-2.190.419.366,-4.555.773.452
85335,11/11/2017,2017,11,MG,381,532.1,sem obra,5,3,0,1,0,2,0,1,2,-2.016.263.954,-4.435.657.293
85348,11/11/2017,2017,11,MG,381,729.7,sem obra,5,1,0,1,0,0,0,1,1,-2.149.998.568,-4.521.362.543
85385,11/11/2017,2017,11,MG,381,717.4,sem obra,1,1,0,0,0,1,0,0,1,-2.140.247.324,-4.521.046.573
85432,11/11/2017,2017,11,MG,381,349.9,sem obra,5,1,0,1,0,0,0,1,1,-1.985.898.248,-4.312.284.602
85436,11/11/2017,2017,11,MG,381,496,sem obra,5,1,0,1,0,0,0,1,1,-199.753,-441.935
85438,11/11/2017,2017,11,MG,381,491,sem obra,1,3,0,0,0,3,0,0,3,-199.574,-441.518
85456,11/11/2017,2017,11,MG,381,540,sem obra,5,1,0,1,0,0,0,1,1,-202.286,-443.966
85482,12/11/2017,2017,11,MG,381,825,sem obra,5,2,0,1,0,1,0,1,2,-221.056,-457.317
85502,12/11/2017,2017,11,MG,381,581,sem obra,1,4,0,0,0,4,0,0,1,-204.892,-445.989
85511,12/11/2017,2017,11,MG,381,481,sem obra,5,1,0,1,0,0,0,1,1,-1.995.908.236,-4.407.084.987
85552,12/11/2017,2017,11,MG,381,575.2,sem obra,1,1,0,0,0,1,0,0,1,-2.044.943.879,-4.456.731.954
85553,12/11/2017,2017,11,MG,381,496.8,sem obra,5,1,0,1,0,0,0,1,1,-1.997.709.477,-4.419.968.784
85554,12/11/2017,2017,11,MG,381,487.1,sem obra,5,3,0,2,0,1,0,2,3,-1.995.523.776,-44.117.167
85569,12/11/2017,2017,11,MG,381,525.6,sem obra,13,25,6,10,5,4,0,15,1,-20.144,-44.321
85625,12/11/2017,2017,11,MG,381,488,sem obra,5,4,0,3,0,0,1,3,2,-199.571,-441.241
85636,12/11/2017,2017,11,MG,381,488.4,sem obra,5,2,0,2,0,0,0,2,2,-1.995.668.994,-4.412.658.691
85639,12/11/2017,2017,11,MG,381,931.4,sem obra,5,2,0,1,0,1,0,1,1,-2.278.968.269,-4.624.410.166
85650,12/11/2017,2017,11,MG,381,516.3,sem obra,5,1,0,1,0,0,0,1,1,-2.010.018.857,-4.431.891.203
85668,12/11/2017,2017,11,MG,381,527,sem obra,1,1,0,0,0,1,0,0,1,-201.584,-443.298
85742,13/11/2017,2017,11,MG,381,725.1,sem obra,5,2,0,1,0,1,0,1,1,-2.146.467.633,-4.520.592.836
85743,13/11/2017,2017,11,MG,381,828.4,sem obra,5,3,0,1,0,1,1,1,2,-2.211.413.955,-4.574.971.497
85750,13/11/2017,2017,11,MG,381,517,sem obra,5,2,0,1,0,1,0,1,2,-2.010.546.797,-4.432.146.549
85757,13/11/2017,2017,11,MG,381,456,sem obra,5,1,0,1,0,0,0,1,1,-1.984.127,-4.387.259
85808,13/11/2017,2017,11,MG,381,547,sem obra,1,1,0,0,0,1,0,0,1,-20.277,-444.273
85834,13/11/2017,2017,11,MG,381,260,sem obra,5,5,0,1,0,4,0,1,4,-19.519.085,-4.262.925
85835,13/11/2017,2017,11,MG,381,704,sem obra,5,1,0,1,0,0,0,1,1,-213.156,-451.672
85896,13/11/2017,2017,11,MG,381,492.5,sem obra,13,4,2,0,1,1,0,1,2,-1.996.249.966,-4.416.469.871
85993,14/11/2017,2017,11,MG,381,547,sem obra,1,1,0,0,0,1,0,0,1,-20.277,-444.273
86004,14/11/2017,2017,11,MG,381,816,sem obra,5,2,0,2,0,0,0,2,1,-22.045,-456.884
86026,14/11/2017,2017,11,MG,381,502.7,sem obra,5,1,0,1,0,0,0,1,1,-2.002.020.612,-4.422.884.059
86028,14/11/2017,2017,11,MG,381,335,sem obra,13,1,1,0,0,0,0,0,1,-1.978.666.341,-4.304.581.225
