id,data_inversa,ano,mes,uf,br,km,Duplicação,UPS/km,UPS,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos
83345045,04/01/2015,2015,1,MG,381,407,Lote 7,0.0266666666666667,1,2,0,0,0,0,2,0,2
83345072,22/04/2015,2015,4,MG,381,477,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83345094,22/04/2015,2015,4,MG,381,615,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345110,19/04/2015,2015,4,MG,381,695.6,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345128,22/04/2015,2015,4,MG,381,654,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345136,22/04/2015,2015,4,MG,381,357,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,3
83345143,22/04/2015,2015,4,MG,381,839,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,1
83345147,22/04/2015,2015,4,MG,381,499,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345180,17/04/2015,2015,4,MG,381,377,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345183,22/04/2015,2015,4,MG,381,396,Lote 7,0.0266666666666667,1,2,0,0,0,2,0,0,2
83345188,22/04/2015,2015,4,MG,381,799,sem obra,0.00565610859728507,5,4,0,3,0,1,0,3,1
83345190,22/04/2015,2015,4,MG,381,802.7,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345205,22/04/2015,2015,4,MG,381,173.1,sem obra,0.00565610859728507,5,3,0,1,1,1,0,2,2
83345239,22/04/2015,2015,4,MG,381,453.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345279,18/04/2015,2015,4,MG,381,456.5,sem obra,0.00113122171945701,1,2,0,0,0,1,1,0,2
83345297,22/04/2015,2015,4,MG,381,447,sem obra,0.00113122171945701,1,4,0,0,0,4,0,0,4
83345300,22/04/2015,2015,4,MG,381,488,sem obra,0.00113122171945701,1,5,0,0,0,5,0,0,5
83345338,23/04/2015,2015,4,MG,381,495.1,sem obra,0.00565610859728507,5,1,0,0,1,0,0,1,1
83345342,22/04/2015,2015,4,MG,381,360,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345351,22/04/2015,2015,4,MG,381,360,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345388,23/04/2015,2015,4,MG,381,490,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83345434,23/04/2015,2015,4,MG,381,375,sem obra,0.0147058823529412,13,4,2,0,1,1,0,1,2
83345464,23/04/2015,2015,4,MG,381,343,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83345465,20/04/2015,2015,4,MG,381,691.2,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83345471,23/04/2015,2015,4,MG,381,351,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,2
83345513,20/04/2015,2015,4,MG,381,493.2,sem obra,0.0147058823529412,13,3,1,0,0,2,0,0,3
83345544,20/03/2015,2015,3,MG,381,645,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83345565,23/04/2015,2015,4,MG,381,528.3,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83345566,23/04/2015,2015,4,MG,381,850,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345590,23/04/2015,2015,4,MG,381,925.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345596,23/04/2015,2015,4,MG,381,367,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83345637,23/04/2015,2015,4,MG,381,702.7,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83345678,23/04/2015,2015,4,MG,381,871,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345709,23/04/2015,2015,4,MG,381,481,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83345733,23/04/2015,2015,4,MG,381,344,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345747,24/04/2015,2015,4,MG,381,557.7,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83345767,19/04/2015,2015,4,MG,381,481.6,sem obra,0.00565610859728507,5,3,0,1,1,1,0,2,2
83345769,23/04/2015,2015,4,MG,381,144,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83345772,23/04/2015,2015,4,MG,381,765,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345788,23/04/2015,2015,4,MG,381,565.8,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83345809,21/04/2015,2015,4,MG,381,849.1,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
83345813,22/04/2015,2015,4,MG,381,453,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,2
83345924,24/04/2015,2015,4,MG,381,783.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83345992,21/04/2015,2015,4,MG,381,533,sem obra,0.00565610859728507,5,5,0,3,1,1,0,4,1
83346023,24/04/2015,2015,4,MG,381,490,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83346030,18/04/2015,2015,4,MG,381,289,Lote 3,0.174825174825175,5,3,0,1,0,2,0,1,2
83346044,24/04/2015,2015,4,MG,381,433.2,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83346069,24/04/2015,2015,4,MG,381,516.7,sem obra,0.00565610859728507,5,1,0,0,1,0,0,1,1
83346138,24/04/2015,2015,4,MG,381,517,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83346260,25/04/2015,2015,4,MG,381,563.3,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83346328,15/04/2015,2015,4,MG,381,521,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83346397,25/04/2015,2015,4,MG,381,335,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83346399,25/04/2015,2015,4,MG,381,299,Lote 3,0.174825174825175,5,1,0,1,0,0,0,1,1
83346426,16/04/2015,2015,4,MG,381,593.2,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83346443,25/04/2015,2015,4,MG,381,849.1,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,2
83346457,25/04/2015,2015,4,MG,381,485.2,sem obra,0.00565610859728507,5,3,0,0,1,2,0,1,1
83346467,25/04/2015,2015,4,MG,381,433,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,3
83346468,25/04/2015,2015,4,MG,381,422,Lote 7,0.0266666666666667,1,2,0,0,0,2,0,0,2
83346502,21/04/2015,2015,4,MG,381,729.3,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83346503,25/04/2015,2015,4,MG,381,430.5,sem obra,0.00565610859728507,5,4,0,4,0,0,0,4,1
83346571,24/04/2015,2015,4,MG,381,481.6,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83346598,23/04/2015,2015,4,MG,381,930,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83346635,26/04/2015,2015,4,MG,381,802,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83346703,26/04/2015,2015,4,MG,381,455.9,sem obra,0.00565610859728507,5,3,0,3,0,0,0,3,1
83346718,21/04/2015,2015,4,MG,381,603.5,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83346721,24/04/2015,2015,4,MG,381,342,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83346790,26/04/2015,2015,4,MG,381,875.5,sem obra,0.00113122171945701,1,2,0,0,0,1,1,0,2
83346810,23/04/2015,2015,4,MG,381,481,sem obra,0.00565610859728507,5,4,0,2,0,2,0,2,2
83346827,23/04/2015,2015,4,MG,381,519,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83346864,26/04/2015,2015,4,MG,381,351,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83346874,26/04/2015,2015,4,MG,381,496,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,1
83346910,27/04/2015,2015,4,MG,381,611.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83346913,27/04/2015,2015,4,MG,381,821,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83346946,23/04/2015,2015,4,MG,381,422,Lote 7,0.0266666666666667,1,1,0,0,0,1,0,0,1
83346947,26/04/2015,2015,4,MG,381,678.8,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83346972,23/04/2015,2015,4,MG,381,483,sem obra,0.00565610859728507,5,1,0,0,1,0,0,1,1
83346977,23/04/2015,2015,4,MG,381,491,sem obra,0.00113122171945701,1,2,0,0,0,1,1,0,2
83346990,24/04/2015,2015,4,MG,381,484,sem obra,0.00565610859728507,5,2,0,1,1,0,0,2,2
83347042,23/04/2015,2015,4,MG,381,503,sem obra,0.00565610859728507,5,3,0,0,3,0,0,3,1
83347112,27/04/2015,2015,4,MG,381,359,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,2
83347119,23/04/2015,2015,4,MG,381,519,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
83347222,24/04/2015,2015,4,MG,381,560,sem obra,0.00565610859728507,5,3,0,1,1,1,0,2,3
83347228,27/04/2015,2015,4,MG,381,873,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83347238,27/04/2015,2015,4,MG,381,851.3,sem obra,0.00565610859728507,5,4,0,1,0,3,0,1,3
83347269,27/04/2015,2015,4,MG,381,351,sem obra,0.0147058823529412,13,2,1,0,0,1,0,0,2
83347409,25/04/2015,2015,4,MG,381,312,Lote 3,0.034965034965035,1,3,0,0,0,2,1,0,3
83347451,28/04/2015,2015,4,MG,381,881,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83347497,28/04/2015,2015,4,MG,381,502.5,sem obra,0.00565610859728507,5,3,0,2,0,1,0,2,2
83347499,28/04/2015,2015,4,MG,381,488,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83347504,28/04/2015,2015,4,MG,381,612.3,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,2
83347522,28/04/2015,2015,4,MG,381,913.9,sem obra,0.00565610859728507,5,3,0,1,1,1,0,2,1
83347592,28/04/2015,2015,4,MG,381,482.7,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,3
83347605,25/04/2015,2015,4,MG,381,721.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83347607,25/04/2015,2015,4,MG,381,704.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83347674,28/04/2015,2015,4,MG,381,618,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83347697,25/04/2015,2015,4,MG,381,337,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83347723,29/04/2015,2015,4,MG,381,356,sem obra,0.00565610859728507,5,3,0,0,2,0,1,2,1
83347749,29/04/2015,2015,4,MG,381,413,Lote 7,0.0266666666666667,1,2,0,0,0,2,0,0,2
83347753,29/04/2015,2015,4,MG,381,412.9,Lote 7,0.0266666666666667,1,2,0,0,0,2,0,0,2
83347848,26/04/2015,2015,4,MG,381,177.1,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83347869,21/04/2015,2015,4,MG,381,729.3,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83347906,29/04/2015,2015,4,MG,381,755.4,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83347975,29/04/2015,2015,4,MG,381,343,sem obra,0.00565610859728507,5,1,0,0,1,0,0,1,1
83348012,29/04/2015,2015,4,MG,381,405.8,Lote 7,0.0266666666666667,1,2,0,0,0,2,0,0,2
83348041,29/04/2015,2015,4,MG,381,343,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83348125,30/04/2015,2015,4,MG,381,828.8,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83348157,27/04/2015,2015,4,MG,381,337,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83348170,27/04/2015,2015,4,MG,381,500.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83348211,29/04/2015,2015,4,MG,381,949.1,sem obra,0.0147058823529412,13,1,1,0,0,0,0,0,1
83348215,30/04/2015,2015,4,MG,381,876.6,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83348220,30/04/2015,2015,4,MG,381,541,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83348279,30/04/2015,2015,4,MG,381,614.8,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83348386,30/04/2015,2015,4,MG,381,802,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83348482,01/05/2015,2015,5,MG,381,413,Lote 7,0.133333333333333,5,3,0,2,0,0,1,2,2
83348520,30/04/2015,2015,4,MG,381,526.4,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83348525,30/04/2015,2015,4,MG,381,921.3,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83348557,01/05/2015,2015,5,MG,381,270,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83348563,27/04/2015,2015,4,MG,381,817,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83348611,30/04/2015,2015,4,MG,381,525,sem obra,0.0147058823529412,13,3,1,0,0,2,0,0,2
83348634,01/05/2015,2015,5,MG,381,154.5,sem obra,0.00565610859728507,5,5,0,4,1,0,0,5,1
83348702,23/04/2015,2015,4,MG,381,492,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83348718,23/04/2015,2015,4,MG,381,491,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,3
83348733,01/05/2015,2015,5,MG,381,436,sem obra,0.00113122171945701,1,6,0,0,0,6,0,0,2
83348789,01/05/2015,2015,5,MG,381,366,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
83348796,01/05/2015,2015,5,MG,381,844,sem obra,0.00113122171945701,1,3,0,0,0,2,1,0,2
83348845,01/05/2015,2015,5,MG,381,636.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83348884,01/05/2015,2015,5,MG,381,896,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83348896,02/05/2015,2015,5,MG,381,351,sem obra,0.00565610859728507,5,4,0,4,0,0,0,4,1
83348913,27/04/2015,2015,4,MG,381,389,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83348981,29/04/2015,2015,4,MG,381,831.2,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83348983,28/04/2015,2015,4,MG,381,450,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,3
83348991,28/04/2015,2015,4,MG,381,293,Lote 3,0.174825174825175,5,3,0,1,0,2,0,1,3
83349025,02/05/2015,2015,5,MG,381,338,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83349069,24/04/2015,2015,4,MG,381,516,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83349088,02/05/2015,2015,5,MG,381,496,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
83349123,30/04/2015,2015,4,MG,381,613,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83349134,02/05/2015,2015,5,MG,381,392.3,Lote 7,0.133333333333333,5,2,0,2,0,0,0,2,1
83349159,02/05/2015,2015,5,MG,381,361,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83349262,29/04/2015,2015,4,MG,381,483,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83349276,02/05/2015,2015,5,MG,381,449.5,sem obra,0.00565610859728507,5,2,0,0,1,1,0,1,1
83349282,30/04/2015,2015,4,MG,381,707.3,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83349310,29/04/2015,2015,4,MG,381,478,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83349311,29/04/2015,2015,4,MG,381,539,sem obra,0.00565610859728507,5,3,0,0,1,2,0,1,3
83349321,29/04/2015,2015,4,MG,381,487.2,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83349350,03/05/2015,2015,5,MG,381,714.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83349369,29/04/2015,2015,4,MG,381,539,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83349428,03/05/2015,2015,5,MG,381,355,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,3
83349445,29/04/2015,2015,4,MG,381,536.5,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83349474,03/05/2015,2015,5,MG,381,313,Lote 3,0.034965034965035,1,2,0,0,0,2,0,0,2
83349508,02/05/2015,2015,5,MG,381,205.5,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83349559,03/05/2015,2015,5,MG,381,503,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,3
83349606,03/05/2015,2015,5,MG,381,526,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,2
83349685,04/05/2015,2015,5,MG,381,496,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83349688,03/05/2015,2015,5,MG,381,924.6,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83349692,03/05/2015,2015,5,MG,381,859.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83349700,30/04/2015,2015,4,MG,381,487,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83349766,04/05/2015,2015,5,MG,381,489.5,sem obra,0.00565610859728507,5,3,0,2,0,1,0,2,2
83349826,30/04/2015,2015,4,MG,381,481.8,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83349850,01/05/2015,2015,5,MG,381,496,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,3
83349863,04/05/2015,2015,5,MG,381,485,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83349870,30/04/2015,2015,4,MG,381,920,sem obra,0.00113122171945701,1,1,0,0,0,0,1,0,1
83349875,04/05/2015,2015,5,MG,381,925.3,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83349937,04/05/2015,2015,5,MG,381,913.4,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83349944,04/05/2015,2015,5,MG,381,908.4,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83349995,04/05/2015,2015,5,MG,381,481.5,sem obra,0.00565610859728507,5,1,0,0,1,0,0,1,1
83349999,04/05/2015,2015,5,MG,381,488,sem obra,0.00113122171945701,1,4,0,0,0,4,0,0,4
83350001,04/05/2015,2015,5,MG,381,488,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83350066,04/05/2015,2015,5,MG,381,778,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350079,04/05/2015,2015,5,MG,381,836,sem obra,0.00113122171945701,1,5,0,0,0,5,0,0,1
83350130,04/05/2015,2015,5,MG,381,494,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83350157,05/05/2015,2015,5,MG,381,686.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350181,04/05/2015,2015,5,MG,381,453.2,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83350197,01/05/2015,2015,5,MG,381,484,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83350204,02/05/2015,2015,5,MG,381,493,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
83350251,30/04/2015,2015,4,MG,381,305,Lote 3,0.174825174825175,5,1,0,0,1,0,0,1,1
83350273,05/05/2015,2015,5,MG,381,348,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83350335,05/05/2015,2015,5,MG,381,705.5,sem obra,0.00113122171945701,1,2,0,0,0,1,1,0,2
83350341,05/05/2015,2015,5,MG,381,490.9,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350351,05/05/2015,2015,5,MG,381,704.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350362,05/05/2015,2015,5,MG,381,697.3,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350433,02/05/2015,2015,5,MG,381,893,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350456,05/05/2015,2015,5,MG,381,364,sem obra,0.0147058823529412,13,3,1,0,0,2,0,0,3
83350460,05/05/2015,2015,5,MG,381,343,sem obra,0.00565610859728507,5,3,0,2,0,1,0,2,2
83350479,05/05/2015,2015,5,MG,381,907.2,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83350516,05/05/2015,2015,5,MG,381,707.3,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350527,05/05/2015,2015,5,MG,381,931,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350530,05/05/2015,2015,5,MG,381,925,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350549,05/05/2015,2015,5,MG,381,521.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350550,05/05/2015,2015,5,MG,381,659.2,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350557,05/05/2015,2015,5,MG,381,542.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350573,05/05/2015,2015,5,MG,381,516,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83350577,05/05/2015,2015,5,MG,381,533.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350578,01/05/2015,2015,5,MG,381,483,sem obra,0.00113122171945701,1,1,0,0,0,0,1,0,1
83350582,05/05/2015,2015,5,MG,381,529.2,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350585,05/05/2015,2015,5,MG,381,677.7,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350586,05/05/2015,2015,5,MG,381,561.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350589,06/05/2015,2015,5,MG,381,572.5,sem obra,0.00565610859728507,5,4,0,4,0,0,0,4,1
83350609,05/05/2015,2015,5,MG,381,618,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83350622,05/05/2015,2015,5,MG,381,743,sem obra,0.00113122171945701,1,2,0,0,0,1,1,0,2
83350650,28/04/2015,2015,4,MG,381,934.2,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350670,03/05/2015,2015,5,MG,381,179.9,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83350671,03/05/2015,2015,5,MG,381,885.7,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350681,06/05/2015,2015,5,MG,381,330,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83350740,06/05/2015,2015,5,MG,381,304,Lote 3,0.174825174825175,5,1,0,1,0,0,0,1,1
83350742,02/05/2015,2015,5,MG,381,327,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83350750,05/05/2015,2015,5,MG,381,343,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
83350766,02/05/2015,2015,5,MG,381,850.5,sem obra,0.00565610859728507,5,3,0,3,0,0,0,3,1
83350782,06/05/2015,2015,5,MG,381,922,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350806,06/05/2015,2015,5,MG,381,486.4,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83350809,03/05/2015,2015,5,MG,381,602,sem obra,0.00113122171945701,1,3,0,0,0,2,1,0,2
83350811,06/05/2015,2015,5,MG,381,503,sem obra,0.00565610859728507,5,3,0,0,1,1,1,1,2
83350841,06/05/2015,2015,5,MG,381,531.8,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83350845,06/05/2015,2015,5,MG,381,343,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350872,06/05/2015,2015,5,MG,381,331,sem obra,0.00565610859728507,5,2,0,2,0,0,0,2,1
83350911,05/05/2015,2015,5,MG,381,529,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83350928,06/05/2015,2015,5,MG,381,388,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350937,28/04/2015,2015,4,MG,381,679.7,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83350959,06/05/2015,2015,5,MG,381,534,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83350962,06/05/2015,2015,5,MG,381,424.1,Lote 7,0.0266666666666667,1,2,0,0,0,2,0,0,2
83350986,02/05/2015,2015,5,MG,381,697.3,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,1
83351014,06/05/2015,2015,5,MG,381,351,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83351026,06/05/2015,2015,5,MG,381,551,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83351042,25/04/2015,2015,4,MG,381,503,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83351045,07/05/2015,2015,5,MG,381,341,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83351057,06/05/2015,2015,5,MG,381,725.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83351079,07/05/2015,2015,5,MG,381,351,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83351080,07/05/2015,2015,5,MG,381,342,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83351083,17/04/2015,2015,4,MG,381,854,sem obra,0.00565610859728507,5,2,0,1,0,1,0,1,2
83351086,01/05/2015,2015,5,MG,381,392,Lote 7,0.0266666666666667,1,2,0,0,0,2,0,0,2
83351096,03/05/2015,2015,5,MG,381,860,sem obra,0.00565610859728507,5,2,0,0,2,0,0,2,1
83351124,07/05/2015,2015,5,MG,381,402,Lote 7,0.0266666666666667,1,2,0,0,0,2,0,0,2
83351174,07/05/2015,2015,5,MG,381,510,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83351181,07/05/2015,2015,5,MG,381,498,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,2
83351189,03/05/2015,2015,5,MG,381,510,sem obra,0.00113122171945701,1,6,0,0,0,6,0,0,6
83351222,03/05/2015,2015,5,MG,381,446,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83351257,07/05/2015,2015,5,MG,381,679.5,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83351274,07/05/2015,2015,5,MG,381,581.9,sem obra,0.0147058823529412,13,1,1,0,0,0,0,0,1
83351291,03/05/2015,2015,5,MG,381,455,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83351306,06/05/2015,2015,5,MG,381,704,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83351324,07/05/2015,2015,5,MG,381,721.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83351358,07/05/2015,2015,5,MG,381,754.6,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83351468,07/05/2015,2015,5,MG,381,935.5,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83351470,07/05/2015,2015,5,MG,381,900.9,sem obra,0.00113122171945701,1,2,0,0,0,2,0,0,2
83351480,08/05/2015,2015,5,MG,381,435.5,sem obra,0.00113122171945701,1,3,0,0,0,3,0,0,3
83351526,05/05/2015,2015,5,MG,381,929.8,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83351533,05/05/2015,2015,5,MG,381,173.8,sem obra,0.00565610859728507,5,3,0,1,0,2,0,1,2
83351534,05/05/2015,2015,5,MG,381,540,sem obra,0.00565610859728507,5,1,0,1,0,0,0,1,1
83351544,04/05/2015,2015,5,MG,381,592.5,sem obra,0.00113122171945701,1,1,0,0,0,1,0,0,1
83351573,04/05/2015,2015,5,MG,381,415,Lote 7,0.133333333333333,5,2,0,0,2,0,0,2,1
